,index,event,event_code,time,user,message,category,code,diff,group,parts
608,4818,match round two,9,[3:31:32] ,owaowatankatank,qcbhk frame startup massive range hops over lows safe on block okizeme on hit godlike neutral tool,caction,3,1,38,c
609,4819,match round two,9,[3:31:40] ,zyxwhitewind,never heard of a vergil one though,other,10,1,38,c
610,4820,match round two,9,[3:31:44] ,sagatatemycornflakes,get them both cofueed,request,1,1,38,c
611,4821,match round two,9,[3:31:45] ,moobot,join the arcade discord at httpsdiscordggesjxkm,other,10,1,38,c
612,4924,match round two,9,[3:42:29] ,ustinodj,rashidoo this char giving me falke ptsd btw,cinfo,5,103,39,a
613,4925,match round two,9,[3:42:41] ,xenosf,thats what i thought,other,10,1,39,a
614,4926,match round two,9,[3:42:45] ,rashidoo,shes a lil better hurtbox wise,cinfo,5,1,39,b
615,4927,match round two,9,[3:42:52] ,rashidoo,but ye she got the syndrome,cinfo,5,1,39,b
616,4928,match round two,9,[3:42:56] ,wutevadude,does all characters sweat in this level just e honda or am i watching too deep into it,question,8,1,39,c
617,4929,match round two,9,[3:43:01] ,icey,she looks pretty execution heavy,cinfo,5,1,39,c
618,4998,match round two,9,[3:47:13] ,wafflez,there it was again,other,10,69,40,a
619,4999,match round two,9,[3:47:17] ,gailardiagalan,darnellplayer people hate on shotos all shotos except akuma which is fucked and weird ken style has one of the most diverse playstyles to me in this game though,caction,3,1,40,a
620,5000,match round two,9,[3:47:29] ,stevenaitsover,anyone patch changes,request,1,1,40,b
621,5001,match round two,9,[3:47:31] ,wafflez,look at the cpt rank ui when the round finishes,comment,2,1,40,b
622,5002,match round two,9,[3:47:40] ,coffintactics,man dude im really liking these characters this is the first time ive wanted to play everyone,comment,2,1,40,c
623,5003,match round two,9,[3:47:49] ,crimzendagger,hows lucia,question,8,1,40,c
624,5047,match round two,9,[3:51:08] ,machriphi,darnellplayer because hes almost as stupid as ken,cinfo,5,44,41,a
625,5048,match round two,9,[3:51:08] ,mrkarlsync,has the top not been uploaded to twitch yet,other,10,1,41,a
626,5049,match round two,9,[3:51:12] ,zyxwhitewind,annoying to fight against,cinfo,5,1,41,a
627,5050,match round two,9,[3:51:23] ,jamesedsmith,i like that honda has some trainer tape on if you watch real sumo a lot of guys are wearing that since sumo is pretty dangerous and guys get nagging injuries pretty often,cdesign,4,1,41,a
628,5051,match round two,9,[3:51:29] ,joiztik,wow smurfin,goodp,6,1,41,a
629,5052,match round two,9,[3:51:29] ,aitcho,oh switching to v trigger ii was only for training,other,10,1,41,b
630,5053,match round two,9,[3:51:30] ,nurselee,darnellplayer hes one of the best characters of the game,cinfo,5,1,41,b
631,5054,match round two,9,[3:51:32] ,tatomagix,poison seems way more impressive,cinfo,5,1,41,b
632,5055,match round two,9,[3:51:33] ,rashidoo,i need to chck the frame data too,other,10,1,41,b
633,5056,match round two,9,[3:51:37] ,darnellplayer,machriphi ken isnt stupid now i feel you hate ken for no reason,cinfo,5,1,41,b
634,5057,match round two,9,[3:51:37] ,gailardiagalan,people hate rashid because he is literally how every in this game is supposed to be or at least close to it darnellplayer,cinfo,5,1,41,c
635,5058,match round two,9,[3:51:44] ,azurewotan,lol,goodp,6,1,41,c
636,5059,match round two,9,[3:51:46] ,alexiidx,hate watching him instantly corner u and start his boring pressure,caction,3,1,41,c
637,5060,match round two,9,[3:51:48] ,geneiyun,darnellplayer way too linear and boring to watch,cinfo,5,1,41,c
638,5061,match round two,9,[3:51:48] ,azurewotan,not even a punish,other,10,1,41,c
639,5062,match round two,9,[3:51:52] ,ustinodj,rashidoo honder seems like an online monstyer,other,10,1,41,c
640,5088,match round two,9,[3:53:45] ,renpool,rashid still has one of the best themes sooo,cinfo,5,26,42,a
641,5089,match round two,9,[3:53:48] ,hanzosword,cuz were brothers hahahaha,other,10,1,42,a
642,5090,match round two,9,[3:53:51] ,raics,get some kup rawmen too,other,10,1,42,a
643,5091,match round two,9,[3:54:01] ,shaboogen,do dhp into run cancel instead of dmp into run cancel,request,1,1,42,b
644,5092,match round two,9,[3:54:04] ,shaboogen,its safe,comment,2,1,42,b
645,5093,match round two,9,[3:54:05] ,stevenaitsover,is this english lucia or japanese,question,8,1,42,b
646,5094,match round two,9,[3:54:19] ,easxl,english,other,10,1,42,c
647,5095,match round two,9,[3:54:26] ,joiztik,respek da law,caction,3,1,42,c
648,5096,match round two,9,[3:54:30] ,ahrenk,dash and mash arcade,request,1,1,42,c
649,5097,match round two,9,[3:54:40] ,panik,respecc tha lawah,caction,3,1,42,c
650,5154,match round two,9,[3:58:08] ,kawaiidin,fchamp is saying shes top,other,10,57,43,a
651,5155,match round two,9,[3:58:09] ,cjgrayson,she is ken,cinfo,5,1,43,a
652,5156,match round two,9,[3:58:09] ,devsf,so was kage when he came out,cinfo,5,1,43,a
653,5157,match round two,9,[3:58:11] ,wutevadude,pokketderp,other,10,1,43,a
654,5158,match round two,9,[3:58:21] ,llesor,she seemed unga bunga by her trailer,cinfo,5,1,43,b
655,5159,match round two,9,[3:58:21] ,zyxwhitewind,wait is she guy,cdesign,4,1,43,b
656,5160,match round two,9,[3:58:27] ,raynys,lol,goodp,6,1,43,b
657,5161,match round two,9,[3:58:28] ,llesor,nooood,other,10,1,43,b
658,5162,match round two,9,[3:58:28] ,sak,sakura was already on the bench,cinfo,5,1,43,c
659,5163,match round two,9,[3:58:29] ,aitcho,unga bunga nuts,other,10,1,43,c
660,5164,match round two,9,[3:58:30] ,kingofrogs,wtf my eyes are deceiving im saying ken,cdesign,4,1,43,c
661,5165,match round two,9,[3:58:34] ,admiralackbarssnackbar,according to she ahs no oki though,other,10,1,43,c
662,5166,match round two,9,[3:58:34] ,kingofrogs,not ken plzzzzzzzzzzzzz,request,1,1,43,
663,5280,match round two,9,[4:05:09] ,devsf,did stop doing lobbies,other,10,114,44,a
664,5281,match round two,9,[4:05:31] ,thatlnsomniaczack,damuffinman ill tell you when my muscle memory is solid lol,other,10,1,44,a
665,5282,match round two,9,[4:05:43] ,damuffinman,fair enough thatlnsomniaczack,other,10,1,44,b
666,5283,match round two,9,[4:05:44] ,zyxwhitewind,lobbies been ded for a long time,other,10,1,44,b
667,5284,match round two,9,[4:05:47] ,giefreplays,kirb rename your preferences folder in appdata,other,10,1,44,c
668,5285,match round two,9,[4:05:52] ,robzoobie,what is this g doing,question,8,1,44,c
669,5360,match round two,9,[4:12:24] ,galexylo,honda theme causes lag,cdesign,4,75,45,a
670,5361,match round two,9,[4:12:24] ,thehonorableryu,honda wearing clothes,cdesign,4,1,45,a
671,5362,match round two,9,[4:12:26] ,machriphi,easxl she seems pretty good shes got range aas damage corner carry oki the only thing thats not too impressive are her vts arent robbery but i also didnt lab them extensively,cdesign,4,1,45,b
672,5363,match round two,9,[4:12:29] ,technonecro,lag op,other,10,1,45,b
673,5364,match round two,9,[4:12:33] ,yunggrasshopper,her fireball hits moves that are projectile invincible i couldnt tatsu through it,caction,3,1,45,c
674,5365,match round two,9,[4:12:38] ,itsakili,the netcode patch,game,9,1,45,c
675,5366,match round two,9,[4:12:43] ,kumikones,cant update the netcode man itll hurt the balance of the game for the cpt,game,9,1,45,c
676,5453,match round two,9,[4:20:03] ,thehonorableryu,mantiskilla machriphi yeah i played ff with my brother a lot when it came out still have the cart in storage somewhere i was surprised to see her in sfv because i felt like only a few people knew who she was d,game,9,87,46,a
677,5454,match round two,9,[4:20:04] ,yunggrasshopper,i feel like poison has her own identity,cinfo,5,1,46,a
678,5455,match round two,9,[4:20:04] ,vzu,whipe is fast enough kinda hard to punish,caction,3,1,46,a
679,5456,match round two,9,[4:20:07] ,ikarithewarrior,like ryu s fireball on start up,caction,3,1,46,a
680,5457,match round two,9,[4:20:08] ,metalxoath,mikaigamer to be fair if it wasnt shed be retardedly strong,cinfo,5,1,46,b
681,5458,match round two,9,[4:20:09] ,vzu,whip,other,10,1,46,b
682,5459,match round two,9,[4:20:13] ,crocboi,mikaigamer who poison,question,8,1,46,b
683,5460,match round two,9,[4:20:15] ,aitcho,how is run slide,question,8,1,46,b
684,5461,match round two,9,[4:20:18] ,kirb,for a character with additional skins is a reasonable price you also have to consider it has new assets new animation music dialogue you could spend hundreds of hours playing the same character learning and discovering new things its a lot better than fallout skins which is just a paint that cos or call of duty shovel that cost,cinfo,5,1,46,c
685,5462,match round two,9,[4:20:19] ,stevenaitsover,wats the next cpt premier event,question,8,1,46,c
686,5463,match round two,9,[4:20:20] ,rocwell,how plus is s mp,question,8,1,46,c
687,5464,match round two,9,[4:20:27] ,empgeneraltsochicken,thoughts on poison,question,8,1,46,c
688,5478,match round two,9,[4:21:53] ,machriphi,kirb no one seems to have an issues spending for a skin in fortnite that doesnt effect the game at all but for a brand new character that changes the game is too much apparently,other,10,14,47,a
689,5479,match round two,9,[4:21:56] ,lurknazmonster,poison feels like a zoner,cinfo,5,1,47,a
690,5480,match round two,9,[4:21:56] ,stevenaitsover,were there any ryu on top at evo,question,8,1,47,a
691,5481,match round two,9,[4:22:02] ,lurknazmonster,sorry aall caps,other,10,1,47,b
692,5482,match round two,9,[4:22:03] ,robzoobie,npnp just here reading the data table and waiting to get off work lol,other,10,1,47,b
693,5483,match round two,9,[4:22:06] ,yunggrasshopper,how you like honda stage,question,8,1,47,b
694,5484,match round two,9,[4:22:06] ,thehonorableryu,mantiskilla yeah exactly,other,10,1,47,c
695,5485,match round two,9,[4:22:15] ,machriphi,kirb that said i spent fm on them,other,10,1,47,c
696,5486,match round two,9,[4:22:27] ,vzu,honda is fn amazing,cinfo,5,1,47,c
697,5525,match round two,9,[4:25:08] ,llesor,mikaigamer thats the rq icon,other,10,39,48,a
698,5526,match round two,9,[4:25:09] ,mantiskilla,the only outift ill ever use with her is the ff one had to get that lol,game,9,1,48,a
699,5527,match round two,9,[4:25:12] ,shajita,itsakili yes,other,10,1,48,b
700,5528,match round two,9,[4:25:15] ,vzu,i got poison nostaligia best colors,game,9,1,48,b
701,5529,match round two,9,[4:25:20] ,llesor,dont know how to fix it tho,other,10,1,48,c
702,5530,match round two,9,[4:25:22] ,thatlnsomniaczack,damuffinman i finally got her stupid whip cancel into muscle memory doodinjury,caction,3,1,48,c
703,5546,match round two,9,[4:26:59] ,mantiskilla,cool that they have that in this,other,10,16,49,a
704,5547,match round two,9,[4:27:05] ,llesor,mikaigamer dunno unfortunately,other,10,1,49,a
705,5548,match round two,9,[4:27:24] ,aitcho,how many cops does sfv have,question,8,1,49,a
706,5549,match round two,9,[4:27:26] ,kiboshkaibutsu,yo poison super cancel heavy it sick,request,1,1,49,b
707,5550,match round two,9,[4:27:35] ,llesor,whoooo,goodp,6,1,49,b
708,5551,match round two,9,[4:27:36] ,xcarbn,does her battle costume have an alt,question,8,1,49,b
709,5552,match round two,9,[4:27:41] ,bloodtidesgm,lucia ken sakura love child,cinfo,5,1,49,c
710,5553,match round two,9,[4:27:43] ,llesor,that was sick,goodp,6,1,49,c
711,5648,match round two,9,[4:37:38] ,komradekontroll,megaman battle royale,other,10,95,50,a
712,5649,match round two,9,[4:37:38] ,machriphi,theyre definitely going to work on new fighting games but nothing is coming out on the current console generation that just doesnt make any sense,game,9,1,50,a
713,5650,match round two,9,[4:37:58] ,shajita,machriphi depending on how teppen works out quite literally nothing fighting games are their entire esportscene,other,10,1,50,b
714,5651,match round two,9,[4:38:07] ,damuffinman,yea everything they got planned fighting gamewise will be next gen,game,9,1,50,b
715,5652,match round two,9,[4:38:08] ,lurknazmonster,m and h dp for her are fireball immune right,other,10,1,50,c
716,5653,match round two,9,[4:38:11] ,empgeneraltsochicken,i mean their big reveal for sf after months was characters it seems to me that the capcom fg division doesnt have much of a budget to work with,game,9,1,50,c
717,5654,match round two,9,[4:38:13] ,gailardiagalan,if they do then they better listen to fans it seems like they just dont care about mvc since quite a few years,game,9,1,50,c
718,5696,match round two,9,[4:41:21] ,metalxoath,does that count as karma for ur vt fireballs lol,question,8,42,51,a
719,5697,match round two,9,[4:41:21] ,rashidoo,okie,other,10,1,51,a
720,5698,match round two,9,[4:41:22] ,shajita,stupid fang hes polluting the bathwater,caction,3,1,51,b
721,5699,match round two,9,[4:41:27] ,komradekontroll,idk man some of the most popular games out there now are straight booty,game,9,1,51,b
722,5700,match round two,9,[4:41:40] ,thatlnsomniaczack,empgeneraltsochicken food your name is making me hungry bearpopcorn,other,10,1,51,c
723,5701,match round two,9,[4:41:40] ,ustinodj,that might work,request,1,1,51,c
724,5792,match round two,9,[4:46:37] ,oneaboveallad,lurknazmonster thanks,other,10,91,52,a
725,5793,match round two,9,[4:46:40] ,doryuzuluvgc,doryuzuluvgc is new here say hello heyguys,other,10,1,52,a
726,5794,match round two,9,[4:46:48] ,exgleipnir,the heat probably makes it more brutal,other,10,1,52,a
727,5795,match round two,9,[4:46:53] ,jameal,damuffinman haha dude u gotta give it to them but they are using umbrellas to shield the sun,other,10,1,52,a
728,5796,match round two,9,[4:46:55] ,lurknazmonster,np its hard to find in the list oneaboveallad,other,10,1,52,b
729,5797,match round two,9,[4:46:56] ,exgleipnir,yeah this blanka wants to crack out,caction,3,1,52,b
730,5798,match round two,9,[4:47:00] ,damuffinman,hk heat is no joke i almost passed out,other,10,1,52,b
731,5799,match round two,9,[4:47:03] ,exgleipnir,damn mad props,cdesign,4,1,52,b
732,5800,match round two,9,[4:47:06] ,jameal,yea its hot atm,other,10,1,52,c
733,5801,match round two,9,[4:47:12] ,kumikones,its more damage to do command run into kicks,cinfo,5,1,52,c
734,5802,match round two,9,[4:47:13] ,jameal,best time to visit is october,other,10,1,52,c
735,5827,match round two,9,[4:49:00] ,thatlnsomniaczack,jlocke doodbro,other,10,25,53,a
736,5828,match round two,9,[4:49:02] ,exgleipnir,boston chicks are chill af,cdesign,4,1,53,a
737,5829,match round two,9,[4:49:11] ,exgleipnir,east coast in general,other,10,1,53,a
738,5830,match round two,9,[4:49:16] ,gailardiagalan,gtfo,other,10,1,53,a
739,5831,match round two,9,[4:49:24] ,gailardiagalan,nothing better than european women,other,10,1,53,b
740,5832,match round two,9,[4:49:32] ,exgleipnir,at least the ones raised right,other,10,1,53,b
741,5833,match round two,9,[4:49:32] ,spliffybaz,east coast so uptight,other,10,1,53,b
742,5834,match round two,9,[4:49:34] ,naughtyjuri,noticed capcom didnt announce season pass and supposedly there was more announcement,game,9,1,53,b
743,5835,match round two,9,[4:49:37] ,iveseenfootageistaynoided,i miss the flag of imperial japan on the wall,game,9,1,53,c
744,5836,match round two,9,[4:49:42] ,damuffinman,im out leaving work thanks for the stream bro,other,10,1,53,c
745,5837,match round two,9,[4:49:42] ,exgleipnir,right now the tier list says otherwise,game,9,1,53,c
746,5838,match round two,9,[4:49:47] ,shinzo,decent women from every country my guy no need to compare them,other,10,1,53,c
747,5839,match round two,9,[4:49:48] ,damuffinman,later chat doodbro,other,10,1,53,c
748,5874,match round two,9,[4:52:20] ,rashidoo,i believe,goodp,6,35,54,a
749,5875,match round two,9,[4:52:23] ,rashidoo,i can fly,goodp,6,1,54,a
750,5876,match round two,9,[4:52:25] ,robzoobie,kk just asking cause it said you can cancel vskill out of firball,request,1,1,54,a
751,5877,match round two,9,[4:52:26] ,exgleipnir,yo this alex does not give af,comment,2,1,54,b
752,5878,match round two,9,[4:52:30] ,uchihajup,maybe its cause he has peach fuss for facial hair,other,10,1,54,b
753,5879,match round two,9,[4:52:41] ,exgleipnir,lol he does not givew a f,goodp,6,1,54,b
754,5880,match round two,9,[4:52:49] ,fluffysheap,so is honda stage viable online or is it still training stage only for sanity,game,9,1,54,c
755,5881,match round two,9,[4:52:50] ,goodpart,none of the new three seem terribly strong think i can pretty safely skip these chars,game,9,1,54,c
756,5911,match round two,9,[4:54:25] ,igrimninja,poisons vskill ins proj inv and im pretty sure her far vt command grab is too so i mean i think lucia is probably the worst of the and she seems solid,cinfo,5,30,55,c
757,5912,match round two,9,[4:54:32] ,lordmargarita,i like that poison can do all sorts of wild feints with her whip seems like shell be fun to play mind games with,cinfo,5,1,55,a
758,5913,match round two,9,[4:54:33] ,wutevadude,that was a long time ago though,cinfo,5,1,55,a
759,5914,match round two,9,[4:54:36] ,exgleipnir,gallardia never bother digging holes with a tier whoe,cinfo,5,1,55,a
760,5915,match round two,9,[4:54:41] ,exgleipnir,theyll bury you in it,cinfo,5,1,55,a
761,5916,match round two,9,[4:54:43] ,goodpart,no but it makes her uninteresting so if she isnt strong or interesting then,cinfo,5,1,55,a
762,5917,match round two,9,[4:54:48] ,gailardiagalan,lol,goodp,6,1,55,b
763,5918,match round two,9,[4:54:48] ,exgleipnir,then after theyll fall in,cinfo,5,1,55,b
764,5919,match round two,9,[4:54:49] ,retrofgc,i like her default costume just wish you can remove the stupid socks punoko,cdesign,4,1,55,b
765,5920,match round two,9,[4:55:02] ,exgleipnir,the socks are dope though,cdesign,4,1,55,b
766,5921,match round two,9,[4:55:09] ,shinzo,tier lists shouldnt ever matter until you are literally playing in tournaments or in the top of cfn,game,9,1,55,b
767,5922,match round two,9,[4:55:13] ,alcampy,retrofgc using a weab emote against weab socks thats painful to watch,game,9,1,55,c
768,5923,match round two,9,[4:55:15] ,machriphi,goodpart i personally think shes way more interesting that she was before she was one of the most boring characters in also she seems pretty decent good range really good damage corner carry anti airs tick throws oki the only thing shes missing is a robbery vt,cinfo,5,1,55,c
769,5924,match round two,9,[4:55:17] ,goodpart,i enjoyed her projectile setups and i like rekka characters they took them both away along with her dp,cinfo,5,1,55,c
770,5964,match round two,9,[4:57:42] ,exgleipnir,igrimninja ay thats pretty intelligent tbh,other,10,40,56,c
771,5965,match round two,9,[4:57:48] ,paperspy,lucia is almost peter the cop if u think about it,cinfo,5,1,56,a
772,5966,match round two,9,[4:57:53] ,machriphi,goodpart yeah guys known for his fireball game,game,9,1,56,a
773,5967,match round two,9,[4:58:06] ,exgleipnir,she reminds me of eddy shoutouts to alpha eddy,cinfo,5,1,56,b
774,5968,match round two,9,[4:58:09] ,varodor,top on youtube sf channel,other,10,1,56,b
775,5969,match round two,9,[4:58:18] ,xxjxriahxx,thanks,other,10,1,56,c
776,5970,match round two,9,[4:58:19] ,shingo,igrimninja shes built to use vskill in her combos to build it faster,caction,3,1,56,c
777,6070,match round two,9,[5:06:02] ,goodpart,light has no air invuln,game,9,100,57,a
778,6071,match round two,9,[5:06:10] ,killacam,or hope of humanity is lost,other,10,1,57,a
779,6072,match round two,9,[5:06:13] ,exgleipnir,it trades which gives you follow up,game,9,1,57,a
780,6073,match round two,9,[5:06:14] ,goodpart,so unless you hit it super early youre gonna get tagged,game,9,1,57,a
781,6074,match round two,9,[5:06:24] ,exgleipnir,which id rather have than going all the way up then landing in your face,question,8,1,57,a
782,6075,match round two,9,[5:06:26] ,renpool,no more boxers give us a spinner,game,9,1,57,b
783,6076,match round two,9,[5:06:27] ,xjerow,killacam cviper dudley and hugo or oro that would be cool,request,1,1,57,b
784,6077,match round two,9,[5:06:29] ,goodpart,and tbh if the opponent is jumping properly and hitting their airs deep you wont get a choice,caction,3,1,57,b
785,6078,match round two,9,[5:06:35] ,exgleipnir,id rather walk up to your face or walk away from your face depending if its uggo or not,caction,3,1,57,b
786,6079,match round two,9,[5:06:42] ,wutevadude,lpl poison is from metro city with hugo lol,cinfo,5,1,57,b
787,6080,match round two,9,[5:06:43] ,xjerow,killacam or necro haha,request,1,1,57,c
788,6081,match round two,9,[5:06:46] ,shingo,wat,question,8,1,57,c
789,6082,match round two,9,[5:06:54] ,exgleipnir,just give me dudley,request,1,1,57,c
790,6083,match round two,9,[5:06:55] ,goodpart,what on earth,goodp,6,1,57,c
